Y,X,PC_4,Year,Gemeente code,Provincie code,Provincie name,Gemeente name
53.3588023254,6.5096348334,9953,2020,1966,20,Groningen,Het Hogeland
53.3721722826,6.52959521759,9955,2020,1966,20,Groningen,Het Hogeland
53.4139544443,6.78020873168,9983,2020,1966,20,Groningen,Het Hogeland
51.8577629854,4.88334636225,3381,2020,1978,28,Zuid-Holland,Molenlanden
51.9872142433,4.87473362935,3415,2020,331,26,Utrecht,Lopik
52.0788271598,5.09528045139,3527,2020,344,26,Utrecht,Utrecht
52.0777624188,5.22780566921,3703,2020,355,26,Utrecht,Zeist
52.1500277971,5.20901646903,3723,2020,310,26,Utrecht,De Bilt
52.1883414904,5.43036822775,3829,2020,307,26,Utrecht,Amersfoort
52.3029598589,5.58423995372,3853,2020,233,25,Gelderland,Ermelo
52.239154193,5.78833683759,3888,2020,200,25,Gelderland,Apeldoorn
52.3495300693,5.51677887282,3895,2020,50,24,Flevoland,Zeewolde
52.2966269017,5.44620810597,3896,2020,50,24,Flevoland,Zeewolde
52.3765652044,5.41765787082,3897,2020,50,24,Flevoland,Zeewolde
51.9947124959,5.29029639115,3945,2020,352,26,Utrecht,Wijk bij Duurstede
51.9745285444,5.07342539291,4133,2020,1961,26,Utrecht,Vijfheerenlanden
51.7387662103,4.89152866356,4273,2020,1959,30,Noord-Brabant,Altena
51.4883056658,3.63340423946,4337,2020,687,29,Zeeland,Middelburg
51.4975080834,3.6440562913,4338,2020,687,29,Zeeland,Middelburg
51.4662145423,3.80897607284,4451,2020,654,29,Zeeland,Borsele
51.4892331934,3.74530610014,4456,2020,654,29,Zeeland,Borsele
51.3543774852,3.55769644939,4507,2020,1714,29,Zeeland,Sluis
51.3221577584,3.62167670755,4515,2020,1714,29,Zeeland,Sluis
51.4963514305,4.28615052082,4611,2020,748,30,Noord-Brabant,Bergen op Zoom
51.5264612854,4.26957536021,4661,2020,748,30,Noord-Brabant,Bergen op Zoom
51.5979269378,4.57721193287,4741,2020,1655,30,Noord-Brabant,Halderberge
51.5729225607,4.40313880866,4756,2020,851,30,Noord-Brabant,Steenbergen
51.5676460609,4.60840528872,4878,2020,777,30,Noord-Brabant,Etten-Leur
51.5491767436,5.09058140831,5021,2020,855,30,Noord-Brabant,Tilburg
51.5076944395,5.15750609219,5084,2020,798,30,Noord-Brabant,Hilvarenbeek
51.4679339086,5.25081491339,5091,2020,823,30,Noord-Brabant,Oirschot
51.520907931,5.0002393678,5133,2020,785,30,Noord-Brabant,Goirle
51.6787392578,5.0647414704,5144,2020,867,30,Noord-Brabant,Waalwijk
51.7050489799,5.06987845862,5145,2020,867,30,Noord-Brabant,Waalwijk
51.741714002,5.34014729053,5236,2020,796,30,Noord-Brabant,'s-Hertogenbosch
51.7365479826,5.14121433329,5256,2020,797,30,Noord-Brabant,Heusden
51.7831974195,5.51818291472,5346,2020,828,30,Noord-Brabant,Oss
51.7492909778,5.71431381491,5363,2020,786,30,Noord-Brabant,Grave
51.7931461048,5.65097289475,5371,2020,828,30,Noord-Brabant,Oss
51.709241823,5.44534235459,5382,2020,796,30,Noord-Brabant,'s-Hertogenbosch
51.7426458061,5.43466816527,5391,2020,796,30,Noord-Brabant,'s-Hertogenbosch
51.693463793,5.68194241605,5411,2020,1685,30,Noord-Brabant,Landerd
51.7096807096,5.90492098977,5435,2020,1684,30,Noord-Brabant,Cuijk
51.6537587741,5.82445838347,5446,2020,1702,30,Noord-Brabant,Sint Anthonis
51.6517739313,5.86080386578,5449,2020,1702,30,Noord-Brabant,Sint Anthonis
51.6766359006,5.812581535,5454,2020,815,30,Noord-Brabant,Mill en Sint Hubert
51.4260037082,5.41876991508,5502,2020,861,30,Noord-Brabant,Veldhoven
51.3499510652,5.31506682143,5521,2020,770,30,Noord-Brabant,Eersel
51.3658247523,5.4944397002,5553,2020,858,30,Noord-Brabant,Valkenswaard
51.4862268258,5.44371137043,5627,2020,772,30,Noord-Brabant,Eindhoven
51.4451984136,5.52734451423,5641,2020,772,30,Noord-Brabant,Eindhoven
51.4142821332,5.48332706565,5644,2020,772,30,Noord-Brabant,Eindhoven
51.5144944426,5.52178747223,5694,2020,848,30,Noord-Brabant,Son en Breugel
51.4287023549,5.7342436752,5724,2020,743,30,Noord-Brabant,Asten
51.533919935,5.99233053514,5803,2020,984,31,Limburg,Venray
51.5303966506,6.16413503699,5856,2020,893,31,Limburg,Bergen (L)
51.37519722,6.14379797395,5922,2020,983,31,Limburg,Venlo
51.3780846206,6.13023274851,5925,2020,983,31,Limburg,Venlo
51.3777430995,6.10673115138,5927,2020,983,31,Limburg,Venlo
51.2723141368,5.97622637781,6086,2020,1640,31,Limburg,Leudal
51.0613801005,5.94676982384,6104,2020,1711,31,Limburg,Echt-Susteren
50.8570942065,5.67098007702,6217,2020,935,31,Limburg,Maastricht
50.8687690967,6.00243180381,6418,2020,917,31,Limburg,Heerlen
51.8242521934,5.83470649424,6532,2020,268,25,Gelderland,Nijmegen
51.8158700571,5.84619276413,6533,2020,268,25,Gelderland,Nijmegen
51.8062461466,5.82733894967,6535,2020,268,25,Gelderland,Nijmegen
51.7278678084,5.95066847902,6596,2020,907,31,Limburg,Gennep
51.9482452856,5.69564046333,6668,2020,1734,25,Gelderland,Overbetuwe
52.0372413306,5.65868373376,6713,2020,228,25,Gelderland,Ede
51.9962334022,5.92452187926,6822,2020,202,25,Gelderland,Arnhem
51.9631004933,5.91012060247,6832,2020,202,25,Gelderland,Arnhem
51.992489322,5.74231526238,6871,2020,274,25,Gelderland,Renkum
52.0203711553,6.18696922113,6996,2020,1876,25,Gelderland,Bronckhorst
51.9183962707,6.44907011184,7065,2020,1509,25,Gelderland,Oude IJsselstreek
52.0450690951,6.62202480128,7141,2020,1586,25,Gelderland,Oost Gelre
52.2117146305,6.02878701071,7325,2020,200,25,Gelderland,Apeldoorn
